filename,verdict,mismatch_rows,categories,croma_measures,ref_measures,measure_delta
tune_001666.abc,CASCADE,3,direction|extra_in_croma,14,14,0
tune_001667.abc,CASCADE,3,direction|extra_in_croma,14,14,0
tune_001676.abc,CASCADE,3,extra_in_croma,18,18,0
tune_001728.abc,CASCADE,3,duration|measure_alignment,1,1,0
tune_002101.abc,CASCADE,3,extra_in_croma|missing_in_croma|slur,14,14,0
tune_002102.abc,CASCADE,3,extra_in_croma|missing_in_croma|slur,14,14,0
tune_002103.abc,CASCADE,3,extra_in_croma|missing_in_croma|slur,14,14,0
tune_002152.abc,CASCADE,3,barline|missing_in_croma,18,18,0
tune_002158.abc,CASCADE,3,barline|missing_in_croma,18,18,0
tune_002159.abc,CASCADE,3,barline|missing_in_croma,18,18,0
tune_002329.abc,CASCADE,3,accidental|duration|tuplet,2,2,0
tune_002731.abc,CASCADE,3,accidental|measure_alignment,17,17,0
tune_002833.abc,CASCADE,3,missing_in_croma,20,20,0
tune_003025.abc,CASCADE,3,barline|missing_in_croma,26,26,0
tune_003071.abc,CASCADE,3,barline|missing_in_croma,18,18,0
tune_003124.abc,CASCADE,3,accidental|barline,28,28,0
tune_003198.abc,CASCADE,3,barline|missing_in_croma,19,19,0
tune_003393.abc,CASCADE,3,extra_in_croma,14,14,0
tune_003449.abc,CASCADE,3,direction|extra_in_croma,20,20,0
tune_003546.abc,CASCADE,3,accidental|measure_alignment,35,35,0
tune_003784.abc,CASCADE,3,accidental|missing_in_croma,16,16,0
tune_004476.abc,CASCADE,3,missing_in_croma,51,51,0
tune_004477.abc,CASCADE,3,missing_in_croma,51,51,0
tune_004740.abc,CASCADE,3,barline|missing_in_croma,98,98,0
tune_004754.abc,CASCADE,3,accidental|barline,16,16,0
tune_004794.abc,CASCADE,3,accidental|missing_in_croma,35,35,0
tune_004795.abc,CASCADE,3,accidental|missing_in_croma,35,35,0
tune_004796.abc,CASCADE,3,missing_in_croma,28,28,0
tune_004797.abc,CASCADE,3,missing_in_croma,28,28,0
tune_004833.abc,CASCADE,3,barline|missing_in_croma,13,13,0
tune_004846.abc,CASCADE,3,barline|missing_in_croma,10,10,0
tune_004891.abc,CASCADE,3,barline|missing_in_croma,19,19,0
tune_004945.abc,CASCADE,3,direction|missing_in_croma,18,18,0
tune_005214.abc,CASCADE,3,measure_alignment,18,18,0
tune_005215.abc,CASCADE,3,extra_in_croma,17,17,0
tune_005411.abc,CASCADE,3,barline|missing_in_croma,10,10,0
tune_005438.abc,CASCADE,3,direction|measure_alignment|missing_in_croma,18,18,0
tune_005470.abc,CASCADE,3,measure_alignment,45,45,0
tune_005488.abc,CASCADE,3,direction|missing_in_croma,12,12,0
tune_005554.abc,CASCADE,3,accidental|direction|missing_in_croma,36,36,0
tune_005780.abc,CASCADE,3,missing_in_croma,44,44,0
tune_005974.abc,CASCADE,3,barline|missing_in_croma,64,64,0
tune_006235.abc,CASCADE,3,measure_alignment|missing_in_croma,11,11,0
tune_006249.abc,CASCADE,3,barline|missing_in_croma,19,19,0
tune_007218.abc,CASCADE,3,accidental|missing_in_croma,52,52,0
tune_007220.abc,CASCADE,3,accidental|missing_in_croma,53,53,0
tune_007223.abc,CASCADE,3,accidental|missing_in_croma,53,53,0
tune_007301.abc,CASCADE,3,accidental|missing_in_croma,12,12,0
tune_007302.abc,CASCADE,3,accidental|missing_in_croma,12,12,0
tune_007303.abc,CASCADE,3,accidental|missing_in_croma,12,12,0
tune_007499.abc,CASCADE,3,measure_alignment,8,8,0
tune_007696.abc,CASCADE,3,measure_alignment,10,10,0
tune_008243.abc,CASCADE,3,harmony|missing_in_croma,19,19,0
tune_008754.abc,CASCADE,3,harmony|missing_in_croma,18,18,0
tune_008772.abc,CASCADE,3,accidental|missing_in_croma,18,18,0
tune_008773.abc,CASCADE,3,accidental|missing_in_croma,18,18,0
tune_009069.abc,CASCADE,3,barline|missing_in_croma,18,18,0
tune_009143.abc,CASCADE,3,barline|missing_in_croma,11,11,0
tune_009392.abc,CASCADE,3,barline|missing_in_croma,20,20,0
tune_009627.abc,CASCADE,3,barline|missing_in_croma,25,25,0
tune_009874.abc,CASCADE,3,measure_alignment,17,17,0
tune_009919.abc,CASCADE,3,accidental|missing_in_croma,10,10,0
tune_009945.abc,CASCADE,3,accidental|missing_in_croma,10,10,0
tune_010209.abc,CASCADE,3,barline|missing_in_croma,35,35,0
tune_010258.abc,CASCADE,3,extra_in_croma,54,54,0
tune_010404.abc,CASCADE,3,measure_alignment,33,33,0
tune_010425.abc,CASCADE,3,direction|missing_in_croma,15,15,0
tune_010477.abc,CASCADE,3,harmony|missing_in_croma,32,32,0
tune_010638.abc,CASCADE,3,accidental|barline|missing_in_croma,18,18,0
tune_010728.abc,CASCADE,3,barline|missing_in_croma,24,24,0
tune_011104.abc,CASCADE,3,barline|missing_in_croma,31,31,0
tune_011312.abc,CASCADE,3,barline|missing_in_croma,10,10,0
tune_011375.abc,CASCADE,3,missing_in_croma,68,68,0
tune_011483.abc,CASCADE,3,direction|measure_alignment|missing_in_croma,16,16,0
tune_011538.abc,CASCADE,3,measure_alignment,18,18,0
tune_011751.abc,CASCADE,3,missing_in_croma,28,28,0
tune_011753.abc,CASCADE,3,measure_alignment,14,14,0
tune_011804.abc,CASCADE,3,missing_in_croma,23,23,0
tune_011971.abc,CASCADE,3,direction|missing_in_croma,34,34,0
tune_012374.abc,CASCADE,3,barline|missing_in_croma,40,40,0
tune_012441.abc,CASCADE,3,duration|missing_in_croma,13,13,0
tune_013063.abc,CASCADE,3,missing_in_croma,37,37,0
tune_013067.abc,CASCADE,3,measure_alignment,32,32,0
tune_013361.abc,CASCADE,3,measure_alignment,20,20,0
tune_013586.abc,CASCADE,3,direction|missing_in_croma,18,18,0
tune_013593.abc,CASCADE,3,direction|missing_in_croma,18,18,0
tune_013693.abc,CASCADE,3,measure_alignment,14,14,0
tune_013771.abc,CASCADE,3,barline|measure_alignment|missing_in_croma,16,16,0
tune_014480.abc,CASCADE,3,missing_in_croma,70,70,0
tune_014946.abc,CASCADE,3,barline|missing_in_croma,19,19,0
tune_015044.abc,CASCADE,3,direction|missing_in_croma,56,56,0
tune_015275.abc,CASCADE,3,barline|missing_in_croma,53,53,0
tune_015578.abc,CASCADE,3,barline|missing_in_croma,31,31,0
tune_000163.abc,CASCADE,2,harmony|missing_in_croma,11,11,0
tune_000164.abc,CASCADE,2,harmony|missing_in_croma,11,11,0
tune_000165.abc,CASCADE,2,harmony|missing_in_croma,11,11,0
tune_000377.abc,CASCADE,2,direction|missing_in_croma,18,18,0
tune_000381.abc,CASCADE,2,direction|missing_in_croma,18,18,0
tune_000386.abc,CASCADE,2,duration|tuplet,1,1,0
tune_000387.abc,CASCADE,2,duration|tuplet,1,1,0
tune_000401.abc,CASCADE,2,measure_alignment,17,17,0
tune_000453.abc,CASCADE,2,direction|missing_in_croma,19,19,0
tune_000457.abc,CASCADE,2,direction|missing_in_croma,17,17,0
tune_000463.abc,CASCADE,2,duration|tuplet,1,1,0
tune_000490.abc,CASCADE,2,missing_in_croma,19,19,0
tune_000491.abc,CASCADE,2,missing_in_croma,18,18,0
tune_000525.abc,CASCADE,2,direction|missing_in_croma,20,20,0
tune_000534.abc,CASCADE,2,extra_in_croma|missing_in_croma,19,19,0
tune_000546.abc,CASCADE,2,missing_in_croma,19,19,0
tune_000727.abc,CASCADE,2,direction|missing_in_croma,27,27,0
tune_000728.abc,CASCADE,2,direction|missing_in_croma,8,8,0
tune_000815.abc,CASCADE,2,duration|tuplet,1,1,0
tune_000868.abc,CASCADE,2,direction|missing_in_croma,36,36,0
tune_000998.abc,CASCADE,2,direction|missing_in_croma,16,16,0
tune_001068.abc,CASCADE,2,measure_alignment,17,17,0
tune_001089.abc,CASCADE,2,missing_in_croma,10,10,0
tune_001133.abc,CASCADE,2,direction|missing_in_croma,19,19,0
tune_001134.abc,CASCADE,2,direction|missing_in_croma,17,17,0
tune_001192.abc,CASCADE,2,direction|missing_in_croma,18,18,0
tune_001241.abc,CASCADE,2,missing_in_croma,29,29,0
tune_001389.abc,CASCADE,2,missing_in_croma,22,22,0
tune_001923.abc,CASCADE,2,missing_in_croma,34,34,0
tune_001930.abc,CASCADE,2,missing_in_croma,34,34,0
tune_002108.abc,CASCADE,2,missing_in_croma,18,18,0
tune_002110.abc,CASCADE,2,missing_in_croma,18,18,0
tune_002153.abc,CASCADE,2,barline|missing_in_croma,17,17,0
tune_002160.abc,CASCADE,2,barline|missing_in_croma,17,17,0
tune_002161.abc,CASCADE,2,barline|missing_in_croma,17,17,0
tune_002163.abc,CASCADE,2,barline|missing_in_croma,17,17,0
tune_002210.abc,CASCADE,2,direction|missing_in_croma,18,18,0
tune_002213.abc,CASCADE,2,direction|missing_in_croma,27,27,0
tune_002219.abc,CASCADE,2,duration|tuplet,1,1,0
tune_002229.abc,CASCADE,2,extra_in_croma,18,18,0
tune_002325.abc,CASCADE,2,measure_alignment,11,11,0
tune_002327.abc,CASCADE,2,barline|measure_alignment,9,9,0
tune_002336.abc,CASCADE,2,missing_in_croma,34,34,0
tune_002337.abc,CASCADE,2,measure_alignment,33,33,0
tune_002422.abc,CASCADE,2,missing_in_croma,36,36,0
tune_002423.abc,CASCADE,2,missing_in_croma,36,36,0
tune_002424.abc,CASCADE,2,missing_in_croma,36,36,0
tune_002484.abc,CASCADE,2,extra_in_croma|missing_in_croma,21,21,0
tune_002599.abc,CASCADE,2,extra_in_croma|missing_in_croma,16,16,0
tune_002670.abc,CASCADE,2,missing_in_croma,55,55,0
tune_002718.abc,CASCADE,2,direction|missing_in_croma,8,8,0
tune_002719.abc,CASCADE,2,direction|missing_in_croma,16,16,0
tune_002720.abc,CASCADE,2,missing_in_croma,10,10,0
tune_002741.abc,CASCADE,2,extra_in_croma,18,18,0
tune_002990.abc,CASCADE,2,missing_in_croma,21,21,0
tune_003017.abc,CASCADE,2,harmony|missing_in_croma,8,8,0
tune_003018.abc,CASCADE,2,harmony|missing_in_croma,8,8,0
tune_003111.abc,CASCADE,2,direction|missing_in_croma,18,18,0
tune_003113.abc,CASCADE,2,direction|missing_in_croma,18,18,0
tune_003115.abc,CASCADE,2,direction|missing_in_croma,18,18,0
tune_003117.abc,CASCADE,2,direction|missing_in_croma,18,18,0
tune_003155.abc,CASCADE,2,missing_in_croma,19,19,0
tune_003157.abc,CASCADE,2,missing_in_croma,19,19,0
tune_003246.abc,CASCADE,2,missing_in_croma,20,20,0
tune_003247.abc,CASCADE,2,missing_in_croma,20,20,0
tune_003250.abc,CASCADE,2,direction|missing_in_croma,16,16,0
tune_003253.abc,CASCADE,2,direction|missing_in_croma,18,18,0
tune_003257.abc,CASCADE,2,measure_alignment,18,18,0
tune_003266.abc,CASCADE,2,direction|missing_in_croma,30,30,0
tune_003295.abc,CASCADE,2,missing_in_croma,37,37,0
tune_003321.abc,CASCADE,2,measure_alignment,17,17,0
tune_003366.abc,CASCADE,2,missing_in_croma,22,22,0
tune_003446.abc,CASCADE,2,direction|missing_in_croma,9,9,0
tune_003447.abc,CASCADE,2,direction|missing_in_croma,16,16,0
tune_003465.abc,CASCADE,2,direction|extra_in_croma,16,16,0
tune_003471.abc,CASCADE,2,missing_in_croma,20,20,0
tune_003525.abc,CASCADE,2,direction|missing_in_croma,26,26,0
tune_003533.abc,CASCADE,2,extra_in_croma,24,24,0
tune_003582.abc,CASCADE,2,measure_alignment,19,19,0
tune_003593.abc,CASCADE,2,measure_alignment,17,17,0
tune_003638.abc,CASCADE,2,measure_alignment,90,90,0
tune_003658.abc,CASCADE,2,measure_alignment,17,17,0
tune_003674.abc,CASCADE,2,missing_in_croma,27,27,0
tune_003776.abc,CASCADE,2,measure_alignment,17,17,0
tune_003810.abc,CASCADE,2,measure_alignment,17,17,0
tune_003825.abc,CASCADE,2,measure_alignment,17,17,0
tune_003826.abc,CASCADE,2,measure_alignment,17,17,0
tune_003827.abc,CASCADE,2,missing_in_croma,12,12,0
tune_003936.abc,CASCADE,2,direction|missing_in_croma,14,14,0
tune_004021.abc,CASCADE,2,missing_in_croma,18,18,0
tune_004048.abc,CASCADE,2,accidental|direction,17,17,0
tune_004061.abc,CASCADE,2,missing_in_croma,22,22,0
tune_004071.abc,CASCADE,2,missing_in_croma,20,20,0
tune_004112.abc,CASCADE,2,barline|missing_in_croma,8,8,0
tune_004117.abc,CASCADE,2,barline|missing_in_croma,16,16,0
tune_004118.abc,CASCADE,2,barline|missing_in_croma,16,16,0
tune_004119.abc,CASCADE,2,barline|missing_in_croma,12,12,0
tune_004120.abc,CASCADE,2,barline|missing_in_croma,16,16,0
tune_004121.abc,CASCADE,2,barline|missing_in_croma,8,8,0
tune_004122.abc,CASCADE,2,barline|missing_in_croma,16,16,0
tune_004181.abc,CASCADE,2,missing_in_croma,26,26,0
tune_004182.abc,CASCADE,2,missing_in_croma,26,26,0
tune_004183.abc,CASCADE,2,missing_in_croma,26,26,0
tune_004184.abc,CASCADE,2,missing_in_croma,26,26,0
tune_004185.abc,CASCADE,2,missing_in_croma,26,26,0
tune_004187.abc,CASCADE,2,missing_in_croma,26,26,0
tune_004188.abc,CASCADE,2,missing_in_croma,26,26,0
tune_004189.abc,CASCADE,2,missing_in_croma,26,26,0
tune_004190.abc,CASCADE,2,missing_in_croma,26,26,0
tune_004192.abc,CASCADE,2,missing_in_croma,26,26,0
tune_004194.abc,CASCADE,2,missing_in_croma,26,26,0
tune_004195.abc,CASCADE,2,missing_in_croma,26,26,0
tune_004252.abc,CASCADE,2,measure_alignment,17,17,0
tune_004259.abc,CASCADE,2,missing_in_croma,26,26,0
tune_004445.abc,CASCADE,2,missing_in_croma,19,19,0
tune_004508.abc,CASCADE,2,missing_in_croma,18,18,0
tune_004509.abc,CASCADE,2,missing_in_croma,18,18,0
tune_004510.abc,CASCADE,2,missing_in_croma,18,18,0
tune_004575.abc,CASCADE,2,duration|tuplet,1,1,0
tune_004576.abc,CASCADE,2,duration|tuplet,1,1,0
tune_004664.abc,CASCADE,2,measure_alignment,17,17,0
tune_004668.abc,CASCADE,2,missing_in_croma,16,16,0
tune_004720.abc,CASCADE,2,missing_in_croma,19,19,0
tune_004843.abc,CASCADE,2,measure_alignment,17,17,0
tune_004950.abc,CASCADE,2,measure_alignment,10,10,0
tune_004980.abc,CASCADE,2,barline|missing_in_croma,17,17,0
tune_004992.abc,CASCADE,2,direction|missing_in_croma,18,18,0
tune_005025.abc,CASCADE,2,duration|tuplet,186,186,0
tune_005030.abc,CASCADE,2,barline|missing_in_croma,34,34,0
tune_005031.abc,CASCADE,2,barline|missing_in_croma,35,35,0
tune_005039.abc,CASCADE,2,missing_in_croma,18,18,0
tune_005083.abc,CASCADE,2,missing_in_croma,17,17,0
tune_005221.abc,CASCADE,2,barline|missing_in_croma,17,17,0
tune_005222.abc,CASCADE,2,barline|missing_in_croma,17,17,0
tune_005242.abc,CASCADE,2,measure_alignment,17,17,0
tune_005340.abc,CASCADE,2,measure_alignment,19,19,0
tune_005414.abc,CASCADE,2,measure_alignment,17,17,0
tune_005464.abc,CASCADE,2,barline|missing_in_croma,24,24,0
tune_005490.abc,CASCADE,2,measure_alignment,17,17,0
tune_005540.abc,CASCADE,2,missing_in_croma,33,33,0
tune_005650.abc,CASCADE,2,measure_alignment,17,17,0
tune_005789.abc,CASCADE,2,missing_in_croma,27,27,0
tune_005790.abc,CASCADE,2,missing_in_croma,20,20,0
tune_005795.abc,CASCADE,2,measure_alignment,14,14,0
tune_005810.abc,CASCADE,2,measure_alignment,17,17,0
tune_005823.abc,CASCADE,2,missing_in_croma,20,20,0
tune_005874.abc,CASCADE,2,missing_in_croma,23,23,0
tune_005875.abc,CASCADE,2,missing_in_croma,24,24,0
tune_005893.abc,CASCADE,2,missing_in_croma,12,12,0
tune_005958.abc,CASCADE,2,measure_alignment,102,102,0
tune_005970.abc,CASCADE,2,missing_in_croma,45,45,0
tune_006069.abc,CASCADE,2,missing_in_croma,16,16,0
tune_006101.abc,CASCADE,2,missing_in_croma,12,12,0
tune_006102.abc,CASCADE,2,missing_in_croma,12,12,0
tune_006105.abc,CASCADE,2,measure_alignment,17,17,0
tune_006120.abc,CASCADE,2,missing_in_croma,12,12,0
tune_006133.abc,CASCADE,2,missing_in_croma,12,12,0
tune_006147.abc,CASCADE,2,missing_in_croma,11,11,0
tune_006148.abc,CASCADE,2,missing_in_croma,19,19,0
tune_006149.abc,CASCADE,2,missing_in_croma,19,19,0
tune_006152.abc,CASCADE,2,missing_in_croma,15,15,0
tune_006153.abc,CASCADE,2,missing_in_croma,15,15,0
tune_006175.abc,CASCADE,2,measure_alignment,17,17,0
tune_006218.abc,CASCADE,2,measure_alignment,17,17,0
tune_006223.abc,CASCADE,2,measure_alignment,17,17,0
tune_006233.abc,CASCADE,2,measure_alignment,17,17,0
tune_006286.abc,CASCADE,2,measure_alignment,17,17,0
tune_006290.abc,CASCADE,2,missing_in_croma,37,37,0
tune_006338.abc,CASCADE,2,measure_alignment,17,17,0
tune_006342.abc,CASCADE,2,missing_in_croma,22,22,0
tune_006343.abc,CASCADE,2,missing_in_croma,22,22,0
tune_006429.abc,CASCADE,2,missing_in_croma,10,10,0
tune_006430.abc,CASCADE,2,barline|missing_in_croma,17,17,0
tune_006437.abc,CASCADE,2,measure_alignment,17,17,0
tune_006448.abc,CASCADE,2,missing_in_croma,20,20,0
tune_006464.abc,CASCADE,2,missing_in_croma,36,36,0
tune_006476.abc,CASCADE,2,missing_in_croma,19,19,0
tune_006500.abc,CASCADE,2,measure_alignment,17,17,0
tune_006534.abc,CASCADE,2,direction|missing_in_croma,19,19,0
tune_006547.abc,CASCADE,2,measure_alignment,33,33,0
tune_006569.abc,CASCADE,2,barline|measure_alignment,19,19,0
tune_006570.abc,CASCADE,2,missing_in_croma,22,22,0
tune_006587.abc,CASCADE,2,missing_in_croma,20,20,0
tune_006621.abc,CASCADE,2,harmony|missing_in_croma,19,19,0
tune_006652.abc,CASCADE,2,missing_in_croma,21,21,0
tune_006653.abc,CASCADE,2,missing_in_croma,21,21,0
tune_006654.abc,CASCADE,2,missing_in_croma,21,21,0
tune_006665.abc,CASCADE,2,missing_in_croma,21,21,0
tune_006701.abc,CASCADE,2,missing_in_croma,26,26,0
tune_006784.abc,CASCADE,2,missing_in_croma,20,20,0
tune_006867.abc,CASCADE,2,direction|missing_in_croma,31,31,0
tune_006887.abc,CASCADE,2,extra_in_croma|slur,20,20,0
tune_007008.abc,CASCADE,2,measure_alignment,17,17,0
tune_007101.abc,CASCADE,2,direction|missing_in_croma,24,24,0
tune_007103.abc,CASCADE,2,missing_in_croma,12,12,0
tune_007104.abc,CASCADE,2,missing_in_croma,12,12,0
tune_007236.abc,CASCADE,2,measure_alignment,17,17,0
tune_007241.abc,CASCADE,2,missing_in_croma,11,11,0
tune_007242.abc,CASCADE,2,missing_in_croma,11,11,0
tune_007243.abc,CASCADE,2,missing_in_croma,11,11,0
tune_007355.abc,CASCADE,2,measure_alignment,17,17,0
tune_007388.abc,CASCADE,2,measure_alignment,17,17,0
tune_007412.abc,CASCADE,2,direction|missing_in_croma,8,8,0
tune_007456.abc,CASCADE,2,measure_alignment,17,17,0
tune_007511.abc,CASCADE,2,missing_in_croma,21,21,0
tune_007512.abc,CASCADE,2,missing_in_croma,20,20,0
tune_007549.abc,CASCADE,2,missing_in_croma,20,20,0
tune_007561.abc,CASCADE,2,missing_in_croma,33,33,0
tune_007585.abc,CASCADE,2,direction|missing_in_croma,18,18,0
tune_007617.abc,CASCADE,2,missing_in_croma,35,35,0
tune_007618.abc,CASCADE,2,missing_in_croma,35,35,0
tune_007619.abc,CASCADE,2,missing_in_croma,35,35,0
tune_007620.abc,CASCADE,2,missing_in_croma,35,35,0
tune_007621.abc,CASCADE,2,missing_in_croma,35,35,0
tune_007622.abc,CASCADE,2,missing_in_croma,35,35,0
tune_007624.abc,CASCADE,2,missing_in_croma,35,35,0
tune_007625.abc,CASCADE,2,missing_in_croma,35,35,0
tune_007626.abc,CASCADE,2,missing_in_croma,35,35,0
tune_007628.abc,CASCADE,2,missing_in_croma,35,35,0
tune_007629.abc,CASCADE,2,missing_in_croma,35,35,0
tune_007807.abc,CASCADE,2,barline|missing_in_croma,26,26,0
tune_007809.abc,CASCADE,2,barline|missing_in_croma,26,26,0
tune_007847.abc,CASCADE,2,missing_in_croma,42,42,0
tune_007848.abc,CASCADE,2,missing_in_croma,42,42,0
tune_007894.abc,CASCADE,2,duration|tuplet,10,10,0
tune_008077.abc,CASCADE,2,missing_in_croma,29,29,0
tune_008089.abc,CASCADE,2,direction|missing_in_croma,14,14,0
tune_008121.abc,CASCADE,2,missing_in_croma,20,20,0
tune_008137.abc,CASCADE,2,missing_in_croma,12,12,0
tune_008226.abc,CASCADE,2,missing_in_croma,21,21,0
tune_008291.abc,CASCADE,2,measure_alignment,17,17,0
tune_008300.abc,CASCADE,2,measure_alignment,25,25,0
tune_008325.abc,CASCADE,2,barline|missing_in_croma,13,13,0
tune_008326.abc,CASCADE,2,barline|missing_in_croma,13,13,0
tune_008331.abc,CASCADE,2,barline|missing_in_croma,13,13,0
tune_008584.abc,CASCADE,2,missing_in_croma,46,46,0
tune_008637.abc,CASCADE,2,missing_in_croma,22,22,0
tune_008638.abc,CASCADE,2,missing_in_croma,22,22,0
tune_008640.abc,CASCADE,2,missing_in_croma,22,22,0
tune_008642.abc,CASCADE,2,missing_in_croma,22,22,0
tune_008685.abc,CASCADE,2,missing_in_croma,10,10,0
tune_008788.abc,CASCADE,2,measure_alignment,18,18,0
tune_008814.abc,CASCADE,2,missing_in_croma,11,11,0
tune_008833.abc,CASCADE,2,missing_in_croma,11,11,0
tune_008840.abc,CASCADE,2,missing_in_croma,72,72,0
tune_008856.abc,CASCADE,2,missing_in_croma,28,28,0
tune_008857.abc,CASCADE,2,missing_in_croma,28,28,0
tune_008858.abc,CASCADE,2,missing_in_croma,28,28,0
tune_008871.abc,CASCADE,2,measure_alignment,16,16,0
tune_008878.abc,CASCADE,2,measure_alignment,23,23,0
tune_008992.abc,CASCADE,2,barline|missing_in_croma,13,13,0
tune_008994.abc,CASCADE,2,barline|missing_in_croma,13,13,0
tune_009027.abc,CASCADE,2,harmony|missing_in_croma,51,51,0
tune_009031.abc,CASCADE,2,harmony|missing_in_croma,51,51,0
tune_009033.abc,CASCADE,2,harmony|missing_in_croma,51,51,0
tune_009035.abc,CASCADE,2,harmony|missing_in_croma,51,51,0
tune_009067.abc,CASCADE,2,missing_in_croma,21,21,0
tune_009123.abc,CASCADE,2,missing_in_croma,11,11,0
tune_009124.abc,CASCADE,2,missing_in_croma,11,11,0
tune_009141.abc,CASCADE,2,missing_in_croma,22,22,0
tune_009145.abc,CASCADE,2,missing_in_croma,11,11,0
tune_009146.abc,CASCADE,2,missing_in_croma,11,11,0
tune_009147.abc,CASCADE,2,missing_in_croma,19,19,0
tune_009149.abc,CASCADE,2,missing_in_croma,11,11,0
tune_009165.abc,CASCADE,2,missing_in_croma,21,21,0
tune_009170.abc,CASCADE,2,missing_in_croma,21,21,0
tune_009261.abc,CASCADE,2,missing_in_croma,21,21,0
tune_009341.abc,CASCADE,2,missing_in_croma,35,35,0
tune_009424.abc,CASCADE,2,direction|missing_in_croma,24,24,0
tune_009436.abc,CASCADE,2,missing_in_croma,23,23,0
tune_009492.abc,CASCADE,2,missing_in_croma,27,27,0
tune_009493.abc,CASCADE,2,missing_in_croma,28,28,0
tune_009494.abc,CASCADE,2,missing_in_croma,27,27,0
tune_009495.abc,CASCADE,2,missing_in_croma,27,27,0
tune_009496.abc,CASCADE,2,missing_in_croma,26,26,0
tune_009513.abc,CASCADE,2,measure_alignment,33,33,0
tune_009555.abc,CASCADE,2,barline|missing_in_croma,17,17,0
tune_009574.abc,CASCADE,2,barline|missing_in_croma,18,18,0
tune_009576.abc,CASCADE,2,missing_in_croma,28,28,0
tune_009587.abc,CASCADE,2,missing_in_croma,21,21,0
tune_009588.abc,CASCADE,2,missing_in_croma,23,23,0
tune_009589.abc,CASCADE,2,missing_in_croma,22,22,0
tune_009595.abc,CASCADE,2,missing_in_croma,26,26,0
tune_009613.abc,CASCADE,2,barline|measure_alignment,8,8,0
tune_009631.abc,CASCADE,2,barline|missing_in_croma,18,18,0
tune_009713.abc,CASCADE,2,measure_alignment,33,33,0
tune_009726.abc,CASCADE,2,measure_alignment,65,65,0
tune_009731.abc,CASCADE,2,missing_in_croma,22,22,0
tune_009732.abc,CASCADE,2,missing_in_croma,22,22,0
tune_009764.abc,CASCADE,2,measure_alignment,17,17,0
tune_009771.abc,CASCADE,2,measure_alignment,17,17,0
tune_009820.abc,CASCADE,2,missing_in_croma,51,51,0
tune_009827.abc,CASCADE,2,missing_in_croma,34,34,0
tune_009864.abc,CASCADE,2,missing_in_croma,34,34,0
tune_009873.abc,CASCADE,2,measure_alignment,33,33,0
tune_009878.abc,CASCADE,2,missing_in_croma,21,21,0
tune_009879.abc,CASCADE,2,missing_in_croma,22,22,0
tune_009893.abc,CASCADE,2,missing_in_croma,23,23,0
tune_009902.abc,CASCADE,2,missing_in_croma,23,23,0
tune_009955.abc,CASCADE,2,missing_in_croma,20,20,0
tune_009973.abc,CASCADE,2,duration|tuplet,11,11,0
tune_009980.abc,CASCADE,2,missing_in_croma,21,21,0
tune_009983.abc,CASCADE,2,barline|missing_in_croma,17,17,0
tune_009984.abc,CASCADE,2,barline|missing_in_croma,17,17,0
tune_010018.abc,CASCADE,2,missing_in_croma,11,11,0
tune_010065.abc,CASCADE,2,missing_in_croma,53,53,0
tune_010085.abc,CASCADE,2,missing_in_croma,18,18,0
tune_010154.abc,CASCADE,2,missing_in_croma,10,10,0
tune_010195.abc,CASCADE,2,barline|missing_in_croma,18,18,0
tune_010202.abc,CASCADE,2,missing_in_croma,41,41,0
tune_010212.abc,CASCADE,2,barline|missing_in_croma,13,13,0
tune_010218.abc,CASCADE,2,missing_in_croma,21,21,0
tune_010364.abc,CASCADE,2,missing_in_croma,22,22,0
tune_010366.abc,CASCADE,2,missing_in_croma,20,20,0
tune_010367.abc,CASCADE,2,missing_in_croma,20,20,0
tune_010377.abc,CASCADE,2,missing_in_croma,22,22,0
tune_010378.abc,CASCADE,2,barline|missing_in_croma,18,18,0
tune_010380.abc,CASCADE,2,barline|missing_in_croma,17,17,0
tune_010382.abc,CASCADE,2,barline|missing_in_croma,17,17,0
tune_010399.abc,CASCADE,2,missing_in_croma,21,21,0
tune_010410.abc,CASCADE,2,missing_in_croma,22,22,0
tune_010411.abc,CASCADE,2,missing_in_croma,22,22,0
tune_010423.abc,CASCADE,2,missing_in_croma,22,22,0
tune_010445.abc,CASCADE,2,missing_in_croma,61,61,0
tune_010504.abc,CASCADE,2,direction|missing_in_croma,16,16,0
tune_010505.abc,CASCADE,2,direction|missing_in_croma,16,16,0
tune_010508.abc,CASCADE,2,direction|missing_in_croma,18,18,0
tune_010509.abc,CASCADE,2,direction|missing_in_croma,18,18,0
tune_010533.abc,CASCADE,2,measure_alignment,33,33,0
tune_010563.abc,CASCADE,2,missing_in_croma,21,21,0
tune_010651.abc,CASCADE,2,measure_alignment,17,17,0
tune_010690.abc,CASCADE,2,measure_alignment,33,33,0
tune_010702.abc,CASCADE,2,measure_alignment,17,17,0
tune_010733.abc,CASCADE,2,missing_in_croma,30,30,0
tune_010739.abc,CASCADE,2,missing_in_croma,20,20,0
tune_010747.abc,CASCADE,2,missing_in_croma,11,11,0
tune_010749.abc,CASCADE,2,measure_alignment,17,17,0
tune_010925.abc,CASCADE,2,measure_alignment,17,17,0
tune_010962.abc,CASCADE,2,missing_in_croma,22,22,0
tune_011020.abc,CASCADE,2,barline|missing_in_croma,18,18,0
tune_011114.abc,CASCADE,2,missing_in_croma,20,20,0
